MAL_ID,Name,Score,Features
400,Seihou Bukyou Outlaw Star,7.87,"Seihou Bukyou Outlaw Star Action, Sci-Fi, Adventure, Space, Comedy Sotsu, Victor Entertainment Funimation, Bandai Entertainment Sunrise R+ - Mild Nudity Gene Starwind has always dreamed of piloting his own ship out into the vast sea of stars. Unfortunately, not all dreams come true, as he spends his days working odd jobs alongside his partner, James Hawking, on the small planet Sentinel III instead. However, this all takes a turn when the duo takes on a job from Rachel Sweet who, unbeknownst to them, is actually a treasure-hunting outlaw. Tasked with protecting a mysterious girl known as Melfina, the meeting irrevocably changes the pair's lives as they are sent out into the great unknown aboard the highly advanced ship, Outlaw Star. Seihou Bukyou Outlaw Star follows Gene and his ragtag crew as they brave the final frontier, navigating the stars in search of answers to the mysteries surrounding Melfina. Encountering dangerous bounty hunters, space pirates, Taoist mages, and even catgirls, there is sure to be an exhilarating adventure around every corner."
38080,Kono Oto Tomare!,7.87,"Kono Oto Tomare! Drama, Music, Romance, School, Shounen WOWOW, Movic, KlockWorx, Memory-Tech, King Records, Shueisha, Pony Canyon Enterprise Funimation Platinum Vision PG-13 - Teens 13 or older Gen Kudou, a koto maker, believes that his delinquent grandson Chika would never understand the profoundness of the traditional musical instrument. In an attempt to make up for his naivety and understand the words of his late grandfather, Chika tries to join the Tokise High School Koto Club. Even though the club is in dire need of members, new club president Takezou Kurata is unwilling to easily accept Chika's application due to his bad reputation. Nonetheless, after seeing Chika's seriousness and enthusiasm, Takezou allows the problem child to join, along with koto prodigy Satowa Houzuki and three of Chika's energetic friends. Kono Oto Tomare! follows the merry band of musicians as they aspire to play at the national competition."
2762,Igano Kabamaru,7.87,"Igano Kabamaru Action, Adventure, Comedy, Romance, School, Shounen Toho  Group TAC PG-13 - Teens 13 or older fter the death of Saizou, Kabamaru's horribly strict grandfather and Iga ninja teacher (sensei), an old lady, Ran Ookubo, claims that she received a letter from him asking her to take care of his grandson. So Kabamaru runs off with Lady Ookubo to the big city Tokyo to gorge on yakisoba, ramen, chow mein, and attend a regular school—which turns out to have weird quirks of its own. (Source: ANN)"
34504,Seitokai Yakuindomo Movie,7.87,"Seitokai Yakuindomo Movie Slice of Life, Comedy, School, Shounen KlockWorx, Glovision, King Records  GoHands R - 17+ (violence & profanity) Ousai Academy was originally an all-girls high school. Due to the declining birth rates in recent years, it was converted into a co-ed school. The first year male students would find themselves surrounded by girls and unfortunately, Tsuda Takatoshi is one of them. What's worse, he gets scolded on his first day by the student council president Shino Amakusa, which did not give a good first impression of him. Tsuda also meets the other student council members while getting scolded, and in the end, he gets late for class. As an apology for ruining his morning, Shino lets him join the student council for various of ""reasons"" and he accepts it, or rather, he's forced to accept. Thus begins his days as Tsuda soon realizes that he's the only normal student in Ousai Academy..."
9465,Break Blade 4: Sanka no Chi,7.87,"Break Blade 4: Sanka no Chi Action, Fantasy, Mecha, Military, Shounen KlockWorx Sentai Filmworks Production I.G, Xebec R - 17+ (violence & profanity) Fourth Break Blade Movie."
2035,Eikoku Koi Monogatari Emma: Molders-hen,7.87,"Eikoku Koi Monogatari Emma: Molders-hen Slice of Life, Romance, Historical, Drama, Seinen  Nozomi Entertainment Ajia-Do G - All Ages In the faraway village of Haworth, a new chapter in Emma's life has begun. Now employed by the wealthy Molders family, Emma has resolved to put the past behind her. She'll have to adjust to a new house, a charming (but eccentric) new mistress, and a host of fellow servants, some with buried pasts of their own. Meanwhile, back in London, William is doing his best to uphold his father's wishes as the Jones family heir, but try as he might, he can't forget Emma. Yet, whenever he feels at his worst, Eleanor is always there to comfort him with a warm, shy smile. Could the answer to his broken heart be right before his eyes? (Source: RightStuf)"
10521,Working'!!,7.87,"Working'!! Comedy, Romance, Seinen, Slice of Life Aniplex, Yomiuri Telecasting, Rakuonsha NIS America, Inc. A-1 Pictures PG-13 - Teens 13 or older The exciting antics of Wagnaria return as more ridiculous incidents occur, friendships are deepened, and new feelings are discovered. In addition to Souta Takanashi and his wacky co-workers, more eccentric personalities join the family restaurant: Haruna, Hyougo Otoo's missing wife, who has a habit of getting hopelessly lost through the sewer system; Kirio Yamada, Aoi's older brother, who is able to withstand Mahiru Inami's deadly punches; and twins Youhei and Mitsuki Mashiba, Kyouko Shirafuji's juniors who do not get along. Absurdity, romance, and hilarity are all on the menu for the Wagnaria family restaurant!"
6586,Yume-iro Pâtissière,7.87,"Yume-iro Pâtissière Kids, School, Shoujo Yomiuri Telecasting, DAX Production, Shueisha Maiden Japan Studio Pierrot, Studio Hibari G - All Ages side from her deep passion for eating cakes, the clumsy Ichigo Amano has never been successful at anything. After an encounter with Henri Lucas, a famous patissier, Ichigo's amazing tasting abilities—although unbeknownst to her—are discovered. Recognizing her talent, Henri offers her the chance to attend St. Marie Academy, a prestigious culinary school which specializes in desserts. In spite of the fact that she is a beginner lacking skills, thanks to Henri's recommendation, Ichigo is placed in the topmost group with the ""Sweets Princes."" The princes, famous throughout the school for their magical treats, are Sennosuke Andou, an expert in traditional Japanese sweets; Satsuki Hanabusa, with a flair for candied flowers; and Makoto Kashino, a gifted chocolatier. Ichigo and the Sweets Princes, each accompanied by their ""Sweets Spirits""—fairies who make patissiers' dreams come true—all work towards their goals in the competitive world of sweets."
267,Gungrave,7.87,"Gungrave Action, Drama, Sci-Fi, Seinen, Super Power Tohokushinsha Film Corporation Funimation, Geneon Entertainment USA Madhouse R - 17+ (violence & profanity) Brandon Heat and Harry MacDowel, two friends so close they could be called brothers, receive an abrupt and violent reminder one fateful day of how appallingly merciless the world around them can be. Their whole lives before then were simple and easygoing, consisting largely of local brawls, seducing women, and committing petty theft to make a living and pass the time. What they failed to realize is that in this cruel world, happiness is fleeting, and change is inevitable. Enter Millennion, the largest and most infamous mafia syndicate in the area, which accepts Brandon and Harry into their ranks and starts them at the bottom of the food chain. Harry has ambitions to ascend the ranks and one day replace Big Daddy as the supreme leader of Millennion, while Brandon only wishes to support his friend and appease Big Daddy who has taken custody of the woman Brandon loves. Based off the third-person shooter video game under the same name, Gungrave is an epic story of friendship, betrayal, and avarice that spans the course of several years, ultimately tying back to the gripping and foreboding first episode, all the while building up to the story's thrilling conclusion."
569,Musekinin Kanchou Tylor,7.87,"Musekinin Kanchou Tylor Military, Sci-Fi, Space, Comedy, Parody VAP, Big West, King Records, Media Rings, TV Setouchi Nozomi Entertainment Tatsunoko Production PG-13 - Teens 13 or older Justy Ueki Tylor is an average 20-year-old man: lazy, greedy, and a passionate womanizer. He plans to land an easy job with the United Planets Space Force that pays decently and is also far away from the rigorous combat raging throughout the galaxy. However, Tylor's dreams of living a simple life are brought to a sudden halt when he stumbles into a dangerous hostage situation. Through one strange mishap after another, Tylor miraculously manages to save the hostages and is awarded command of the decrepit space-cruiser Soyokaze! Now Tylor finds himself in charge of sending mad mercenaries, proud pilots, skeptical colleagues, and harsh commanders through the infinite expanse of the universe, all the while avoiding the looming threat of the Holy Raalgon Empire. What misadventures await the irresponsible Captain Tylor?"
779,Detective Conan Movie 01: The Timed Skyscraper,7.87,"Detective Conan Movie 01: The Timed Skyscraper Adventure, Mystery, Comedy, Police, Shounen Shogakukan-Shueisha Productions, YTV Funimation TMS Entertainment PG-13 - Teens 13 or older Conan Edogawa is facing a dilemma: Ran Mouri has asked Shinichi Kudou out to the movies and he is unable to provide a convincing excuse not to go. However, when the day of the date arrives, he has more pressing problems to worry about—a great amount of plastic explosives has recently been stolen and the culprit has challenged Shinichi to find and dispose of the bombs he has scattered across the city. Now forced in a race against time, Conan must not only protect the city, but also figure out who the mastermind is and his reason for confronting Shinichi."
20815,Sekaiichi Hatsukoi: Valentine-hen,7.87,"Sekaiichi Hatsukoi: Valentine-hen Romance, Comedy, Shounen Ai Kadokawa Shoten  Studio Deen PG-13 - Teens 13 or older mated short with an original story that was screened alongside ""Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai."""
12893,Danshi Koukousei no Nichijou Specials,7.86,"Danshi Koukousei no Nichijou Specials Comedy, School, Shounen, Slice of Life   Sunrise PG-13 - Teens 13 or older The original gag comedy manga follows the humorous yet ""realistic"" everyday life of Tadakuni, Hidenori, Yoshitake, and other students at a boys' high school. This entry refers to the unaired episodes released on the DVDs and BDs. The pre-air specials were all included in the TV series and are not listed separately on MAL. Episode 1: High School Boys and Ideals Episode 2: High School Boys and Loneliness Episode 3: High School Boys and Zippers Episode 4: High School Boys and Tricks Episode 5: High School Boys and Hiccups Episode 6: High School Boys and Consideratio"
29095,Grisaia no Rakuen,7.86,"Grisaia no Rakuen Drama, Harem, Psychological, Romance Frontier Works, AT-X, Bushiroad, NBCUniversal Entertainment Japan, i0+ Sentai Filmworks 8bit R+ - Mild Nudity Grisaia no Rakuen begins right at the end of the previous installment, Grisaia no Meikyuu . Kazami Yuuji is arrested under suspicion for terrorism. A video showing apparently concrete proof that Yuuji committed these acts, and he is held in custody by Ichigaya. Ichigaya knows full well that Yuuji didn't commit the crimes he has been accused of. But he did fail to assassinate Heath Oslo, who is the leader of the terrorist organization with an extremely devastating weapon in their possession. In fact, Ichigaya have their own plans for Yuuji... But all may not be lost for Yuuji. The girls of the Mihama Academy are not about to let Yuuji be used for political gain, and neither may the mysterious new figure which appears before them."
34745,Mahoujin Guruguru (2017),7.86,"Mahoujin Guruguru (2017) Adventure, Fantasy, Magic, Comedy, Shounen TV Tokyo, Square Enix, Lantis, Kadokawa Shoten, AT-X, Magic Capsule, Sony Music Communications  Production I.G PG-13 - Teens 13 or older The seal that for hundreds of years had confined the demon king Giri has worn off. A young boy named Nike is chosen (against his will) as the hero. Together with Kukuri, a girl who is the lone survivor of the tribe that had used black magic to seal Giri, they set off to save the world, RPG style. (Source: ANN)"
33190,Planetarian: Hoshi no Hito,7.86,"Planetarian: Hoshi no Hito Sci-Fi, Drama Visual Art's Funimation David Production PG-13 - Teens 13 or older adaptation of the visual-novel by Key, Planetarian: Hoshi no Hito combines the story of the original work with an expansion that extends the narrative with content from the Hoshi no Hito light-novel sequel. In the future after much of the world has been devastated by nuclear and biological warfare, a young scavenger or ""Junker"" exploring a quarantined and abandoned city comes across a service robot still faithfully awaiting customers in the rooftop planetarium of a department store. Against his pragmatic instincts he helps the robot repair the planetarium's projector: a decision which will change both their fates. (Source: ANN)"
12445,Tasogare Otome x Amnesia,7.86,"Tasogare Otome x Amnesia Horror, Mystery, Romance, School, Shounen, Supernatural Square Enix, Media Factory Sentai Filmworks SILVER LINK. R - 17+ (violence & profanity) Seikyou Private Academy, built on the intrigue of traditional occult myths, bears a dark past—for 60 years, it has been haunted by a ghost known as Yuuko, a young woman who mysteriously died in the basement of the old school building. With no memory of her life or death, Yuuko discreetly finds and heads the Paranormal Investigations Club in search of answers. A chance meeting leads Yuuko to cling to diligent freshman Teiichi Niiya, who can see the quirky ghost, they quickly grow close, and he decides to help her. Along with Kirie Kanoe, Yuuko's relative, and the oblivious second year Momoe Okonogi, they delve deep into the infamous Seven Mysteries of the storied school. Tasogare Otome x Amnesia tells a unique tale of students who work together to shed light on their school's paranormal happenings, all the while inching closer to the truth behind Yuuko's death."
1695,Les Misérables: Shoujo Cosette,7.86,"Les Misérables: Shoujo Cosette Slice of Life, Historical, Drama, Shoujo   Nippon Animation G - All Ages In 19th century France, a struggling single mother, Fantine, leaves her three-year-old daughter Cosette in the care of her new acquaintances, the Thernadiers. Unfortunately, Cosette's caretakers prove to be anything but loving, and the poor girl is subjected to repeated abuse and forced servitude. Still, she endures the torment in the hopes of seeing her mother once again. One night, while doing errands for her host family, Cosette is assisted by an honorable stranger named Jean Valjean. After a brief conversation with the young girl, Jean acknowledges her as the type of person he has been seeking and rescues her from the clutches of the Thernadiers. They make their way to a nearby town where Cosette enjoys a new life thanks to her savior. Under Jean's guidance, Cosette promises to help others with her newfound freedom. She pledges to heal the nation, ensuring that no one else suffers her fate. Though the road ahead is paved with tragedies left by the French Revolution, this idealistic girl will not rest until France is freed from poverty and suffering."
38349,Wotaku ni Koi wa Muzukashii OVA,7.86,"Wotaku ni Koi wa Muzukashii OVA Slice of Life, Comedy, Romance Aniplex, Half H.P Studio, Fujipacific Music  A-1 Pictures, Lapin Track PG-13 - Teens 13 or older Tarou Kabakura, a third-year high school student and captain of the boys' volleyball team, is constantly being harassed by his underclassman Hanako Koyanagi, who is in charge of the girls' team. Koyanagi insists that since the girls have a match coming up, Kabakura should give up the courts to let them practice. When he refuses, she pulls out photographic evidence exposing his secret hobby. With the danger of his entire team finding out about his otaku interests looming over him, Kabakura agrees to hand over the volleyball courts to Koyanagi, giving her some private coaching as well. As the two grow closer, they begin to forge an everlasting bond. [Written by MAL Rewrite] The second episode will be bundled with the tenth limited edition volume. It will focus on the supporting characters Naoya Nifuji and Kou Sakuragi."
32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,7.86,"Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo! Adventure, Comedy, Supernatural, Magic, Fantasy Half H.P Studio Discotek Media Studio Deen PG-13 - Teens 13 or older hile exploring Wiz's magic shop with his party, Kazuma Satou finds a magical wish-granting choker and decides to try it on. Only then does Wiz tell him that the choker strangles its wearer to death in four days unless their desires are fulfilled. This wouldn't be a problem if Kazuma knew what his wish was. Fearing for Kazuma's life, Aqua, Megumin, and Lalatina ""Darkness"" Dustiness Ford all agree to do his bidding in order to satisfy his desires and hopefully grant his wish, no matter what he asks for..."
2623,Flanders no Inu (Movie),7.86,"Flanders no Inu (Movie) Drama, Historical Shochiku, Fuji TV, Pioneer LDC Geneon Entertainment USA Nippon Animation G - All Ages Set in 19th-century Belgium, this classic tale, based on the Flemish novel by Oui'da, celebrates the affectionate bond between an innocent boy and his faithful dog. The stunning animation, a masterful combination of traditional and computer-aided animation, captures the natural splendor of the Flanders countryside and recreates the spirit of this classic story that has captivated audiences world wide for more than 130 years. In fact, the popularity of The Dog Of Flanders led the local Belgian government of Flanders to dedicate a statue to Nello and Patrash in 1985, immortalizing their devotion to each other. (Source: AniDB)"
1485,Akachan to Boku,7.86,"Akachan to Boku Comedy, Drama, Shoujo TV Tokyo, Youmex, Yomiuri Advertising  Studio Pierrot G - All Ages Takuya Enoki is living a difficult life for a fifth grader. His mother passed away in a tragic car accident a few months ago, forcing him to pick up the slack and take care of his baby brother, Minoru, as his father works the endless hours typical of a Japanese salaryman. He will have to sacrifice his childhood in order to meet the needs of his little brother. Cooking, cleaning, worrying, and trying to discipline Minoru are some of the tasks Takuya will have on his plate, all while their neighbors blame him for Minoru’s constant crying. Meanwhile, he will watch as his friends live their carefree lives, enjoying their free time. It will not be easy and there will be plenty of stumbling blocks, but along the way, he may actually learn the true meaning of family."
38201,Osomatsu-san Movie,7.85,"Osomatsu-san Movie Comedy, Parody Shochiku  Studio Pierrot R - 17+ (violence & profanity) fter an embarrassing high school class reunion with their successful classmates, who have ""proper"" jobs, relationships, and even children, the Matsuno sextuplets return home to sulk about their status as NEETs. They spend the night drinking away their sorrows, eventually falling unconscious, until they awaken in a strange world of memories, centered around one of the brothers' biggest high school regret. As the sextuplets navigate this memory world, they encounter their embarrassing past selves from high school, as well as those of their friends. All the while, they try to uncover whose regret was great enough to trap them in this strange world, so that they can make their way back to reality. However, they're running out of time; this world of memories is unstable, and the sextuplets may lose their chance to make things right if they're too slow...."
4087,Michiko to Hatchin,7.85,"Michiko to Hatchin Action, Adventure Media Factory, Shochiku, Yomiko Advertising, Fuji TV Funimation Manglobe R - 17+ (violence & profanity) Under the unrelenting heat of the South American sun, hardened criminal Michiko Malandro breaks out of a high security prison for the fourth time in search of a man from her past. Michiko finds a clue in the form of Hana Morenos, a young girl trapped under the fists of her abusive foster family. In her powerlessness, Hana fantasizes about the day when she is finally whisked away from her captors by her very own Prince Charming. Little does she know that her fated prince would turn out to be the buxom and husky convict who charges in atop a stolen motorbike, claiming to be her mother. The unlikely duo chase down their dreams in the sun-drenched land of Diamandra, navigating through the cacophony of betrayal, poverty, and child exploitation rings hiding in plain sight. However, wind of Michiko's manhunt soon reaches the ears of criminal syndicate Monstro Preto, and a storm of gang warfare begins brewing over the horizon… Michiko to Hatchin is the story of vibrant people and their clashing agendas, and of all the unlikely human connections drawn together by one elusive man."
12403,Yuru Yuri♪♪,7.85,"Yuru Yuri♪♪ Slice of Life, Comedy, School, Shoujo Ai Sotsu, Pony Canyon, DAX Production NIS America, Inc. Doga Kobo PG-13 - Teens 13 or older The girls of the Amusement Club return in Yuru Yuri♪♪ , finding new ways to make passing time even more enjoyable. Their members consist of the always energetic Kyouko Toshinou; calm and sensible Yui Funami; polite but often overlooked Akari Akaza; and Chinatsu Yoshikawa, who stumbled upon the others while looking for the Tea Ceremony Club. Together they are the Amusement Club, which has the deceptively simple task of keeping its members entertained. Along with the Student Council and the odd family member, they strive to enjoy their youth to the fullest. Whether it's a trip to a hot spring or finishing overdue homework, their lives are never dull, and they will always find an excuse to spend time together."
22097,Magi: Sinbad no Bouken,7.85,"Magi: Sinbad no Bouken Action, Adventure, Fantasy, Magic, Shounen Aniplex, Shogakukan  Lay-duce PG-13 - Teens 13 or older Not so long ago, mysterious structures called Dungeons began appearing all over the world. No one knows what they are or how they came to be, but adventurers and armies around the world instantly took interest in them. Thousands set out to explore the Dungeons, but so far, not a single person has returned. In a Parthevian port, a young boy is about to make a name for himself. Sinbad is good-natured, strong, and craving adventure. A kind deed leads to his meeting with Yunan, an enigmatic traveler who is far more powerful than his frivolous personality lets on. Yunan instructs Sinbad to attain the ""power of the king"" and change the world—by conquering a Dungeon. The eager boy readily accepts, setting out on the grand adventure he so craved. Taking place 15 years before the events of the original series, Magi: Sinbad no Bouken chronicles Sinbad's youth as a Dungeon conqueror. Along the way, the budding adventurer and merchant will have to face many obstacles, but anything is possible with the power of a king."
37150,Douluo Dalu,7.85,"Douluo Dalu Action, Adventure, Fantasy, Historical, Martial Arts, Romance Tencent Penguin Pictures  Sparkly Key Animation Studio PG-13 - Teens 13 or older Tang San is one of Tang Sect martial art clan's most prestigious disciples and peerless in the use of hidden weapons. With high expectations, the sect's elders believe his future will be bright; yet Tang chooses to forsake this life at the cost of obtaining the sect's forbidden lore—an action punishable by death. Tang, now content with his ascension of knowledge, sees no reason to keep on living and jumps from Hell's Peak, but little did he know that that would not be the end of his existence. In Douluo Continent, the strong prevail and the weak perish. Each person possesses an innate spirit, some of which can be cultivated and strengthened, bestowing its user with various benefits. Those who were born with such spirits can become Spirit Masters, a profession regarded as one of the continent's most noble. Tang, reincarnated into this strange world, knows only the life of a blacksmith's son. At the age of six, he takes part in the Spirit Master ceremony, and discovers his spirit is Blue Silver Grass—supposedly the world's most useless spirit. In contrast, however, he possesses strong spirit power. Now, aided by the memories of his previous life as well, Tang's future as a Spirit Master is in no way bleak."
532,Bishoujo Senshi Sailor Moon S,7.85,"Bishoujo Senshi Sailor Moon S Drama, Magic, Romance, Shoujo TV Asahi VIZ Media, Geneon Entertainment USA Toei Animation PG-13 - Teens 13 or older The Sailor Guardians and their leader, Sailor Moon, continue their duty of protecting Earth from any who would dare cause it harm. However, Sailor Mars' apocalyptic visions and the appearance of two new guardians—Sailor Neptune and Sailor Uranus—signal that a new battle will soon begin. These newcomers seek three Talismans that are inside the Pure Heart Crystals within human beings. Once brought together, these objects form The Holy Grail, a magical relic with extraordinary abilities. They want to use the Grail to save the world, but an evil organization known as the Death Busters seeks its power for their own desires. The removal of a Talisman from a person's Heart Crystal will cause their death, something that Uranus and Neptune see as a necessary sacrifice to form the Grail, while Sailor Moon and her group deem it unforgivable. But can any sacrifice be worth the cost if it saves the lives of the entire human race?"
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,7.85,"Lupin the IIIrd: Chikemuri no Ishikawa Goemon Action, Adventure, Drama, Seinen TMS Entertainment, TMS Music Discotek Media Telecom Animation Film R+ - Mild Nudity upin's friend, the samurai Goemon Ishikawa, takes a job as bodyguard for a yakuza boss. But a brutal assassin kills the yakuza and Goemon is honor-bound to track him down. (Source: IMDB)"
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.85,"Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) Slice of Life, Psychological, Drama, School Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2 Funimation Lerche PG-13 - Teens 13 or older On the surface, Koudo Ikusei Senior High School is a utopia. The students enjoy an unparalleled amount of freedom, and it is ranked highly in Japan. However, the reality is less than ideal. Four classes, A through D, are ranked in order of merit, and only the top classes receive favorable treatment. Kiyotaka Ayanokouji is a student of Class D, where the school dumps its worst. There he meets the unsociable Suzune Horikita, who believes she was placed in Class D by mistake and desires to climb all the way to Class A, and the seemingly amicable class idol Kikyou Kushida, whose aim is to make as many friends as possible. While class membership is permanent, class rankings are not; students in lower ranked classes can rise in rankings if they score better than those in the top ones. Additionally, in Class D, there are no bars on what methods can be used to get ahead. In this cutthroat school, can they prevail against the odds and reach the top?"
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",7.85,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen Drama, Romance, School Animation Do Sentai Filmworks Kyoto Animation PG-13 - Teens 13 or older Included in the 8th and final DVD of Clannad ~After Story~ is an extra episode set in an alternate universe. Here, Fujibayashi Kyou is the main heroine in place of Furukawa Nagisa. Love can be wonderfully exciting, but also extremely painful. Fujibayashi Ryou, Kyou's sister, is in love with Okazaki Tomoya, the male protagonist. With the help of Kyou, Ryou manages to sum up the courage to ask him out and now Tomoya and Ryou are a couple. However, as things progress, Kyou begins to acknowledge her feelings for Tomoya, and a love-triangle is formed. As everything is revealed, the sisters learn the pains of love and try to decide between the two loves of their life: Tomoya, or each other."
4872,Goku Sayonara Zetsubou Sensei,7.85,"Goku Sayonara Zetsubou Sensei Comedy, Parody, School, Shounen   Shaft R - 17+ (violence & profanity) Sayonara Zetsubou Sensei OVA."
1729,Maria-sama ga Miteru 3rd,7.85,"Maria-sama ga Miteru 3rd Drama, School, Shoujo Ai, Slice of Life  Nozomi Entertainment Studio Deen PG-13 - Teens 13 or older Summer has arrived, and the students of Lillian Girls' Academy are on break! Yumi and Sachiko head out to the Ogasawara family's summer home, but what was supposed to be a relaxing vacation takes a turn for the worse when some of Sachiko's old acquaintances drop by for tea. These rich and snobby debutantes don't think Yumi is worthy of Sachiko's affection and they're out to make this summer one she'll regret. (Source: RightStuf)"
10029,Coquelicot-zaka kara,7.85,"Coquelicot-zaka kara Historical, Romance, School, Shoujo Nippon Television Network GKIDS Studio Ghibli G - All Ages op a hill overlooking a seaside port sits a boarding house named Coquelicot Manor. Since the building is run by her family, Umi Matsuzaki carries out many of the duties involved in managing the small establishment, such as preparing meals for her fellow boarders. When she isn't at home, she is a student at the local high school—one that is currently dealing with a small crisis. In anticipation of the upcoming Olympic Games, a beloved old clubhouse is set to be demolished to make way for a modern building. As a result, a large part of the student body has banded together, working tirelessly to prevent this from happening. Umi finds herself helping the newspaper club to spread information about this cause where she befriends Shun Kazama, whom she gradually begins to fall in love with. But Shun is an orphan who doesn't know much about his origins, and when the two begin searching for clues to the boy's past, they discover that they may have a lot more in common than either of them could have thought."
14349,Little Witch Academia,7.85,"Little Witch Academia Adventure, Comedy, Magic, Fantasy, School Half H.P Studio, Ultra Super Pictures  Trigger PG-13 - Teens 13 or older For young witches everywhere, the world-renowned witch Shiny Chariot reigns as the most revered and celebrated role model. But as the girls age, so do their opinions of her—now just the mention of Chariot would get a witch labeled a child. However, undeterred in her blind admiration for Chariot, ordinary girl Atsuko Kagari enrolls into Luna Nova Magical Academy, hoping to someday become just as mesmerizing as her idol. However, the witch academy isn't all the fun and games Atsuko thought it would be: boring lectures, strict teachers, and students who mock Chariot plague the campus. Coupled with her own ineptness in magic, she's seen as little more than a rebel student. But when a chance finally presents itself to prove herself to her peers and teachers, she takes it, and now it's up to her to stop a rampaging dragon before it flattens the entire academy."
21185,Baby Steps,7.85,"Baby Steps Romance, School, Shounen, Sports NHK  Studio Pierrot PG-13 - Teens 13 or older Diligent and methodical honor student Eiichirou Maruo decides to exercise more during the little free time he has available because he is worried about his health. For this reason, after seeing a flyer, he joins the Southern Tennis Club at the beginning of his freshman year. During his free trial at the club, he meets Natsu Takasaki, another first year student, who is determined on becoming a professional tennis player due to her love for the sport. In contrast, Eiichirou's study-oriented life exists because he believes that it is what he has to do, not because he enjoys it. However, his monotonous days come to an end as the more he plays tennis, the more he becomes fascinated by it. Baby Steps is the story of a boy who makes the most of his hard-working and perfectionist nature to develop his own unique playing style. Little by little, Eiichirou's skills begin to improve, and he hopes to stand on equal footing with tennis' best players."
12413,Jormungand,7.85,"Jormungand Action, Adventure, Seinen Geneon Universal Entertainment, Shogakukan-Shueisha Productions Funimation White Fox R+ - Mild Nudity Brought up in a conflict-ridden environment, child soldier Jonathan ""Jonah"" Mar hates weapons and those who deal them. But when Koko Hekmatyar, an international arms dealer, takes on Jonah as one of her bodyguards, he has little choice but to take up arms. Along with Koko's other bodyguards, composed mostly of former special-ops soldiers, Jonah is now tasked with protecting Koko and her overly idealistic goal of world peace from the countless dangers that come from her line of work. Jormungand follows Koko, Jonah, and the rest of crew as they travel the world selling weapons under the international shipping company HCLI. As Koko's work is illegal under international law, she is forced to constantly sidestep both local and international authorities while doing business with armies, private militaries, and militias. With the CIA always hot on her trail, and assassins around every corner, Jonah and the crew must guard Koko and her dream of world peace with their lives or die trying."
4814,Junjou Romantica 2,7.85,"Junjou Romantica 2 Comedy, Drama, Romance, Shounen Ai Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !! Nozomi Entertainment Studio Deen PG-13 - Teens 13 or older The second part of Junjou Romantica continuing the story."
249,InuYasha,7.85,"InuYasha Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen Yomiuri Telecasting, Shogakukan VIZ Media Sunrise PG-13 - Teens 13 or older Based on the Shogakukan award-winning manga of the same name, InuYasha follows Kagome Higurashi, a fifteen-year-old girl whose normal life ends when a demon drags her into a cursed well on the grounds of her family's Shinto shrine. Instead of hitting the bottom of the well, Kagome ends up 500 years in the past during Japan's violent Sengoku period with the demon's true target, a wish-granting jewel called the Shikon Jewel, reborn inside of her. After a battle with a revived demon accidentally causes the sacred jewel to shatter, Kagome enlists the help of a young hybrid dog-demon/human named Inuyasha to help her collect the shards and prevent them from falling into the wrong hands. Joining Kagome and Inuyasha on their quest are the orphan fox-demon Shippo, the intelligent monk Miroku, and the lethal demon slayer Sango. Together, they must set aside their differences and work together to find the power granting shards spread across feudal Japan and deal with the threats that arise."
9724,Break Blade 5: Shisen no Hate,7.84,"Break Blade 5: Shisen no Hate Action, Military, Fantasy, Mecha, Shounen KlockWorx Sentai Filmworks Production I.G, Xebec R - 17+ (violence & profanity) Fifth Break Blade Movie."
5680,K-On!,7.84,"K-On! Music, Slice of Life, Comedy, School Pony Canyon, TBS, Movic, Rakuonsha, Animation Do Bandai Entertainment, Sentai Filmworks Kyoto Animation PG-13 - Teens 13 or older fresh high school year always means much to come, and one of those things is joining a club. Being in a dilemma about which club to join, Yui Hirasawa stumbles upon and applies for the Light Music Club, which she misinterprets to be about playing simple instruments, such as castanets. Unable to play an instrument, she decides to visit to apologize and quit. Meanwhile, the Light Music Club faces disbandment due to a lack of members. This causes the club members to offer anything, from food to slacking off during club time, in order to convince Yui to join. Despite their efforts, Yui insists on leaving due to her lack of musical experience. As a last resort, they play a piece for Yui, which sparks her fiery passion and finally convinces her to join the club. From then onward, it's just plain messing around with bits and pieces of practice. The members of the Light Music Club are ready to make their time together a delightful one!"
